"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message"
"0";"1";"None";"619877654876975";"seed";"";"";"None";"None";"";""
"0";"2";"None";"557126677818740";"seed";"";"";"None";"None";"";""
"0";"3";"None";"549264178604990";"seed";"";"";"None";"None";"";""
"0";"4";"None";"489231181274957";"seed";"";"";"None";"None";"";""
"0";"5";"None";"487868884744520";"seed";"";"";"None";"None";"";""
"0";"6";"None";"485355188329223";"seed";"";"";"None";"None";"";""
"0";"7";"None";"424926711038738";"seed";"";"";"None";"None";"";""
"0";"8";"None";"419881851543224";"seed";"";"";"None";"None";"";""
"1";"9";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Jajajaja que lindo la pase hoy chicaaaaas gracias por ir!!!! ❤️❤️❤️❤️"
"1";"10";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Xime ven a Piura!!!!"
"1";"11";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Si!!!"
"1";"12";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Xime t pasas......"
"1";"13";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Gracias Xime  😘😘😘 !! Tienen sombras duochrome en bobbi brown?"
"1";"14";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Cómo hacer para que el delineador no se seque, además de productos como el duraline de inglot, bobbi brown tiene algo para calentar un poco el producto?"
"1";"15";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Cuando mama vea esto.. Entenderá porque siempre me demoro maquillando jajajaja"
"1";"16";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Jajajajaja que espontánea con los comentarios JaJjajaj buena tú maquillas perfecto"
"1";"17";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Xime! Luego haz un video con maquillaje de esa marca y maquillaje de verano porfi 🙏🏻😘"
"1";"18";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Mucho mejor, el maquillaje se ve más los o y los ojos resaltan 👌🏻👏🏻"
"1";"19";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Puedo usarlo como base negra para otras sombras para resaltar el color?"
"1";"20";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"En el smoky, el delineador recomiendas siempre difuminarlo??"
"1";"21";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Estoy en la tienda de al frente, trabajo en Nunu, hay ropa linda para Noah, espero pases por aquí, me encanta tu trabajo, exitos Xime"
"1";"22";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Nathaly Meza otro evento que no fuimos 😔 es en el Jockey!"
"1";"23";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Gianina un amor, ella me atendio en Mac hace unos años y es genial!!! ❤❤❤"
"1";"24";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Hola Ximena soy Sharon la hija de Marcos tu entrenador de gimnasia  hace uffffffd ! Felicitaciones :)"
"1";"25";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Es muy amable la señora y maquilla lindo, pero si pudiera ella sola hace la transmisión jajajaja!!! Linda Xime!!!"
"1";"26";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Bfff ven ya 😂😂😂 para hacer estas pruebas en tu carita 😘 @gladys Salazar saludos ximeee!!"
"1";"27";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Q linda Xime con Bobbi Brown 💖"
"1";"28";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"El delineador en gel de larga duración esta 90 soles"
"1";"29";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Jajajajajaja la que dice los precios le va a chismosear :v"
"1";"30";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Mandame saluditos a mi hija micaela samira que earot viéndolo con ella"
"1";"31";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Te adoro!!!  Eres bellísima 😍😍😍😍 amo tus ojos xime"
"1";"32";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Yeeeeeeeee no hay animal testingggg 🙌🏼"
"1";"33";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";"Que excelente gracias por la respuesta"
"1";"34";"1";"619877654876975";"offcut";"";"fetched (200)";"2023-10-09 20:52:29.051267";"Facebook:/<comment-id>/comments";"";""
"1";"35";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Que emoción desbordan de las chicas"
"1";"36";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Cuanto está el delineados?"
"1";"37";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Como a llama la máscara?"
"1";"38";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Cual es el costo de las brochas"
"1";"39";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Para que las pestañas queden mejor risadas y naturales"
"1";"40";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Zuleeee"
"1";"41";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Y en Ripley Jockey Plaza"
"1";"42";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"El spray?"
"1";"43";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Precio del spray"
"1";"44";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Lindaaa"
"1";"45";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Que linda ximeeee"
"1";"46";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Xime cuando vas a hacer mas talleres???"
"1";"47";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Tenía entendido q el evento era mañana"
"1";"48";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Precio de todos los productos que usaste :("
"1";"49";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Cuanto esta esa máscara de pestañas ?"
"1";"50";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Y cuánto está el bálsamo para los labios ???"
"1";"51";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Jajajaja disimuladamente"
"1";"52";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Hola eres hermosaaaa! Cuanto cuesta el delineador"
"1";"53";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"90 soles las mascaras de pestañas"
"1";"54";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Saludos a Piura :)"
"1";"55";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Súper pestañas!!! Jajajajajaja"
"1";"56";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Que es mejor sombra o lápiz para las cejas?"
"1";"57";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"Jajajajajajajja gordaaaaa !! ❤️❤️❤️"
"1";"58";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"¿Donde es el evento??"
"1";"59";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";"gordita estas hermosa!"
"1";"60";"1";"619877654876975";"offcut";"";"fetched (200)";"2023-10-09 20:52:29.461751";"Facebook:/<comment-id>/comments";"";""
"1";"61";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Siii ojala puedas venir a Piura"
"1";"62";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Pueden repetir el nombre del producto ?"
"1";"63";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Oowww 😍😍😍😍"
"1";"64";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Pingooool"
"1";"65";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Xime que digan los precios de los productos"
"1";"66";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Ya voyyyy"
"1";"67";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Fijo sino vas a parecer payaso"
"1";"68";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Cuánto está la brocha para el rubor ????"
"1";"69";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Preciooooo del lip????"
"1";"70";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Y el precioo????"
"1";"71";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Bella mi Jimeeeee"
"1";"72";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Hermoso maquillaje. Saludos xime"
"1";"73";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"xime saludos ❤"
"1";"74";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"😂😂😂 dilee"
"1";"75";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Son pet friendly?"
"1";"76";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Donde ess"
"1";"77";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Saludame p"
"1";"78";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Hola Xime"
"1";"79";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Por las sombras ?"
"1";"80";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Hola xime!!!"
"1";"81";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Hola ximena 😍"
"1";"82";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Hola bella😍💕💕 Estas quedando como una top model👌"
"1";"83";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Holaa ximee"
"1";"84";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Holaaa ximeee"
"1";"85";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";"Boca nude!!!!"
"1";"86";"1";"619877654876975";"offcut";"";"fetched (200)";"2023-10-09 20:52:29.884545";"Facebook:/<comment-id>/comments";"";""
"1";"87";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"dónde es?"
"1";"88";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Xime ya es top 💅🏾💕"
"1";"89";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Y de la paleta??"
"1";"90";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"un saludooo ximeee😻😻"
"1";"91";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"holaaa un saludoooo😻😻"
"1";"92";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Un saludito ximeeee ❤ para noah tanbn"
"1";"93";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"😂😂😂😂😂😂😂 super calet , todos saben que quieres maquillarte 🙊🙊🙊"
"1";"94";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Saludos Ximeeee💕💕💕💕"
"1";"95";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Sii 😂😄"
"1";"96";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Ssludos a mi bebe said, besos xime"
"1";"97";"1";"619877654876975";"data";"data.*";"fetched (200)";"2023-10-09 20:52:30.231893";"Facebook:/<comment-id>/comments";"";"Momel"
