"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message"
"0";"1";"None";"2538548069661074";"seed";"";"";"None";"None";"";""
"0";"2";"None";"332669032474796";"seed";"";"";"None";"None";"";""
"0";"3";"None";"833969431600563";"seed";"";"";"None";"None";"";""
"0";"4";"None";"1342835372972984";"seed";"";"";"None";"None";"";""
"0";"5";"None";"6571799186250413";"seed";"";"";"None";"None";"";""
"0";"6";"None";"1562143007654703";"seed";"";"";"None";"None";"";""
"0";"7";"None";"355936343424484";"seed";"";"";"None";"None";"";""
"0";"8";"None";"317701097400165";"seed";"";"";"None";"None";"";""
"0";"9";"None";"6561989383884627";"seed";"";"";"None";"None";"";""
"0";"10";"None";"971106084181411";"seed";"";"";"None";"None";"";""
"0";"11";"None";"300179859212093";"seed";"";"";"None";"None";"";""
"0";"12";"None";"826307552158113";"seed";"";"";"None";"None";"";""
"0";"13";"None";"878189820316393";"seed";"";"";"None";"None";"";""
"0";"14";"None";"969949707609937";"seed";"";"";"None";"None";"";""
"0";"15";"None";"103807066146148";"seed";"";"";"None";"None";"";""
"0";"16";"None";"944136666650648";"seed";"";"";"None";"None";"";""
"0";"17";"None";"1086639098978295";"seed";"";"";"None";"None";"";""
"0";"18";"None";"6445974232106950";"seed";"";"";"None";"None";"";""
"0";"19";"None";"827474352437889";"seed";"";"";"None";"None";"";""
"0";"20";"None";"1029658374862779";"seed";"";"";"None";"None";"";""
"0";"21";"None";"1645591145937959";"seed";"";"";"None";"None";"";""
"0";"22";"None";"1629482410861749";"seed";"";"";"None";"None";"";""
"0";"23";"None";"1419957611913431";"seed";"";"";"None";"None";"";""
"0";"24";"None";"816079040173348";"seed";"";"";"None";"None";"";""
"0";"25";"None";"1200247760641292";"seed";"";"";"None";"None";"";""
"0";"26";"None";"766974091068258";"seed";"";"";"None";"None";"";""
"0";"27";"None";"659150286008273";"seed";"";"";"None";"None";"";""
"0";"28";"None";"1553527628393070";"seed";"";"";"None";"None";"";""
"0";"29";"None";"834936807806171";"seed";"";"";"None";"None";"";""
"0";"30";"None";"500711185386333";"seed";"";"";"None";"None";"";""
"0";"31";"None";"941258233520121";"seed";"";"";"None";"None";"";""
"0";"32";"None";"821657662456602";"seed";"";"";"None";"None";"";""
"0";"33";"None";"684649989841282";"seed";"";"";"None";"None";"";""
"0";"34";"None";"1163908694564440";"seed";"";"";"None";"None";"";""
"0";"35";"None";"832823411289825";"seed";"";"";"None";"None";"";""
"0";"36";"None";"663437395326489";"seed";"";"";"None";"None";"";""
"1";"37";"1";"2538548069661074";"data";"data.*";"fetched (200)";"2023-10-26 16:18:02.461805";"Facebook:/<comment-id>/comments";"";"Cuando se  puso educativo. esto. Jeje. Éxitos gente"
"1";"38";"1";"2538548069661074";"data";"data.*";"fetched (200)";"2023-10-26 16:18:02.461805";"Facebook:/<comment-id>/comments";"";"Jajajaa lo máximo el Dr Albela! Un capo y buen humor."
"1";"39";"1";"2538548069661074";"data";"data.*";"fetched (200)";"2023-10-26 16:18:02.461805";"Facebook:/<comment-id>/comments";"";"Hablando webadas versión secundaria"
"1";"40";"1";"2538548069661074";"data";"data.*";"fetched (200)";"2023-10-26 16:18:02.461805";"Facebook:/<comment-id>/comments";"";"Jamas pensé que el dr albela vaya a un programa de estos 🤣🤣🤣🤣🤣👏👏"
"1";"41";"1";"2538548069661074";"data";"data.*";"fetched (200)";"2023-10-26 16:18:02.461805";"Facebook:/<comment-id>/comments";"";"Maestro de maestro el doccc👏👏👏🙂"
"1";"42";"1";"2538548069661074";"data";"data.*";"fetched (200)";"2023-10-26 16:18:02.461805";"Facebook:/<comment-id>/comments";"";"Grande Dr., El conocimiento con un poco de humor, opacó a la vulgaridad. Saludos chicos"
